Unnamed: 0,"name Audemars Piguet Royal Oak Offshore Chronograph 
'25th Anniversary'",price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
821,"Audemars Piguet Royal Oak Chronograph
50th Anniversary Black Dial Audemars Piguet Royal Oak Selfwinding
34mm","$73,000",Audemars Piguet,Royal Oak Chronograph,26240ST.OO.1320ST.02,Automatic,Steel,Steel,2022,New,Men's watch/Unisex,41 mm,unknown
823,"Audemars Piguet Royal Oak
""50th Anniversary"" Audemars Piguet Royal Oak Chronograph
26331BA.OO.1220BA.01","$75,000",Audemars Piguet,Royal Oak,15510OR.OO.D002CR.01,Automatic,Rose gold,Crocodile skin,2022,New,Men's watch/Unisex,41 mm,unknown
825,"Audemars Piguet Royal Oak Jumbo
Oro giallo Jubilée – Limited Edition – Ref. 14802 Audemars Piguet Royal Oak Offshore Chronograph
25721TI.O.1000TI.01",Price on request,Audemars Piguet,Royal Oak Jumbo,14802,Automatic,Steel,Yellow gold,1993,Very good,Men's watch/Unisex,39 mm,unknown
827,"Audemars Piguet Royal Oak Chronograph
""50th Anniversary"" Ref. 26240OR.OO.D404CR.01 Audemars Piguet Royal Oak Double Balance Wheel Openworked
Ref. 15407ST.OO.1220ST.01",Price on request,Audemars Piguet,Royal Oak Chronograph,26240OR.OO.D404CR.01,unknown,unknown,unknown,2022,New,Men's watch/Unisex,41 mm,unknown
829,"Audemars Piguet Royal Oak Chronograph
“50th Anniversary” Ref. 26240ST.OO.1320ST.01 Audemars Piguet Royal Oak Jumbo
“Jumbo” Extra-Thin Ref. 15202ST.OO.0944ST.01",Price on request,Audemars Piguet,Royal Oak Chronograph,26240ST.OO.1320ST.01,unknown,unknown,unknown,2022,New,Men's watch/Unisex,41 mm,unknown
831,"Audemars Piguet Royal Oak Jumbo
“Jumbo” Extra-Thin Ref. 15202IP.OO.1240IP.01 Audemars Piguet Royal Oak Selfwinding
Ref. 15450ST.OO.1256ST.03",Price on request,Audemars Piguet,Royal Oak Jumbo,15202IP.OO.1240IP.01,unknown,unknown,unknown,2019,New,Men's watch/Unisex,39 mm,unknown
833,"Audemars Piguet Royal Oak Double Balance Wheel Openworked
Ref. 15467OR.OO.1256OR.01 Audemars Piguet Royal Oak Chronograph
26331ST",Price on request,Audemars Piguet,Royal Oak Double Balance Wheel Openworked,15467OR.OO.1256OR.01,unknown,unknown,unknown,2021,New,Men's watch/Unisex,37 mm,unknown
835,"Audemars Piguet Royal Oak Selfwinding
Cup Audemars Piguet Royal Oak QEII Cup commemorates the Queen Elizabeth II Audemars Piguet Royal Oak Offshore Chronograph
QE II Cup Limited Edition 200 pcs","$60,000",Audemars Piguet,Royal Oak Selfwinding,15403IP.OO.1220IP.01,Automatic,Titanium,Titanium,2017,Very good,Men's watch/Unisex,41 mm,unknown
837,"Audemars Piguet Royal Oak
 midsize S/G Grey waffle design dial Oman Logo Audemars Piguet Royal Oak Jumbo
“Jumbo” Extra-Thin Ref. 15202ST.OO.0944ST.01",Price on request,Audemars Piguet,Royal Oak,4100SA.0.0477SA.01,Automatic,Gold/Steel,Gold/Steel,1980 (Approximation),Very good,Men's watch/Unisex,35 mm,unknown
839,"Audemars Piguet Royal Oak Chronograph
Limited Edition of 500pcs 41mm Audemars Piguet Royal Oak Selfwinding
Automatic 41mm","$78,570",Audemars Piguet,Royal Oak Chronograph,26326ST.OO.D027CA.01,unknown,unknown,unknown,2016,Very good,Men's watch/Unisex,41 mm,unknown
841,"Audemars Piguet Royal Oak Lady
Ladies 18K Yellow Gold Factory Diamond Bezel 28mm Audemars Piguet Royal Oak Offshore Chronograph
T3 Terminator Titanium L.E. 1000 pcs.",Price on request,Audemars Piguet,Royal Oak Lady,unknown,unknown,unknown,unknown,2009 (Approximation),Very good,Women's watch,28 mm,unknown
843,"Audemars Piguet Royal Oak Chronograph
26331ST.OO.1220ST.01 Audemars Piguet Royal Oak Dual Time
German Full Set",Price on request,Audemars Piguet,Royal Oak Chronograph,26331ST.OO.1220ST.01,unknown,unknown,unknown,2021,Very good,Men's watch/Unisex,41 mm,unknown
845,"Audemars Piguet Royal Oak Double Balance Wheel Openworked
15407OR.OO.1220OR.01 Audemars Piguet Royal Oak Double Balance Wheel Openworked
15407ST.OO.1220ST.01",Price on request,Audemars Piguet,Royal Oak Double Balance Wheel Openworked,15407OR.OO.1220OR.01,Automatic,Rose gold,Rose gold,2020 (Approximation),Very good,Men's watch/Unisex,41 mm,unknown
847,"Audemars Piguet Royal Oak Chronograph
26331ST.OO.1220ST.02 Audemars Piguet Royal Oak Offshore Chronograph
42mm",Price on request,Audemars Piguet,Royal Oak Chronograph,26331ST.OO.1220ST.02,unknown,unknown,unknown,2021,Very good,Men's watch/Unisex,41 mm,unknown
849,"Audemars Piguet Royal Oak Chronograph
26331ST.OO.1220ST.03 Audemars Piguet Royal Oak Jumbo
“Jumbo” Extra-Thin Ref. 15202ST.OO.1240ST.01",Price on request,Audemars Piguet,Royal Oak Chronograph,26331ST.OO.1220ST.03,unknown,unknown,unknown,2020,Very good,Men's watch/Unisex,41 mm,unknown
851,"Audemars Piguet Royal Oak
""Nick Faldo"" Ref. 15190SP.OO.0789ST.01 Audemars Piguet Royal Oak Perpetual Calendar
 Two Tone Unpolished with original AP certificate",Price on request,Audemars Piguet,Royal Oak,15190SP.OO.0789ST.01,unknown,unknown,unknown,Unknown,Very good,Men's watch/Unisex,36 mm,unknown
853,"Audemars Piguet Royal Oak
Pocket Watch Audemars Piguet Tradition
Perpetual Calendar Moon Phase Platino",Price on request,Audemars Piguet,Royal Oak,Audemars Piguet,Manual winding,unknown,unknown,1980 (Approximation),Very good,Men's watch/Unisex,unknown,unknown
855,"Audemars Piguet
Quantieme Perpetual Calendar mother of pearl Audemars Piguet Huitième
Chronograph Cream Dial",Price on request,Audemars Piguet,unknown,25657BA,unknown,unknown,unknown,1998,Very good,Men's watch/Unisex,36 mm,unknown
857,"Audemars Piguet Royal Oak Chronograph
Blue Dial 2019 Audemars Piguet Royal Oak Chronograph
Selfwinding Chronograph Blue 26240ST","$72,622",Audemars Piguet,Royal Oak Chronograph,26331ST.OO.1220ST.01,unknown,unknown,unknown,2019,Very good,Men's watch/Unisex,41 mm,unknown
859,"Audemars Piguet Royal Oak Offshore Grand Prix
26290PO.OO.A001VE.01 Audemars Piguet Royal Oak Chronograph
Blue Dial Full Set","$99,030",Audemars Piguet,Royal Oak Offshore Grand Prix,26290PO.OO.A001VE.01,unknown,unknown,unknown,2015,Very good,Men's watch/Unisex,44 mm,unknown
861,"Audemars Piguet Royal Oak Selfwinding
15400 Blue Dial Full Set & Service Audemars Piguet Royal Oak Chronograph
Full Set Unworn","$56,117",Audemars Piguet,Royal Oak Selfwinding,15400ST.OO.1220ST.03,unknown,unknown,unknown,2018,New,Men's watch/Unisex,41 mm,unknown
863,"Audemars Piguet
QUANTIEME PERPETUEL REF. 25736PT MOTHER OF PEARL DIAL Audemars Piguet Royal Oak
14790BA",Price on request,Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1993,Very good,unknown,unknown,unknown
865,"Audemars Piguet Royal Oak Chronograph
26320ST Audemars Piguet Royal Oak
Ref. 15500ST.OO.1220ST.02",Price on request,Audemars Piguet,Royal Oak Chronograph,26320ST,unknown,unknown,unknown,2015,Very good,Men's watch/Unisex,41 mm,unknown
867,"Audemars Piguet Royal Oak Lady
67651BA.ZZ.1261BA.02 Audemars Piguet Millenary Ladies
Frosted Gold Opal Dial","$64,296",Audemars Piguet,Royal Oak Lady,67651BA.ZZ.1261BA.02,unknown,unknown,unknown,2017,Good,Women's watch,33 mm,unknown
869,"Audemars Piguet Royal Oak Lady
67620ST.OO.D010CA.01 Audemars Piguet Royal Oak Offshore Chronograph
2017 AUDEMARS PIGUET ROYAL OAK OFFSHORE","$15,165",Audemars Piguet,Royal Oak Lady,67620ST.OO.D010CA.01,unknown,unknown,unknown,2013,Good,Women's watch,unknown,unknown
871,"Audemars Piguet Royal Oak Offshore Chronograph
Blue Dial Yellow Gold Audemars Piguet Royal Oak
Ref. 77351ST.ZZ.1261ST.01",Price on request,Audemars Piguet,Royal Oak Offshore Chronograph,26470BA.OO.1000BA.01,unknown,unknown,unknown,2019,Unworn,Men's watch/Unisex,42 mm,unknown
873,"Audemars Piguet Royal Oak Jumbo
“Jubilee” Ref. 14802ST.OO.0944ST.01 Audemars Piguet Royal Oak Offshore Chronograph
Selfwinding Chronograph","$158,773",Audemars Piguet,Royal Oak Jumbo,unknown,unknown,unknown,unknown,1994,Very good,Men's watch/Unisex,39 mm,unknown
875,"Audemars Piguet Royal Oak Offshore Lady
Chronograph Ref. 26231OR.ZZ.D003CA.01 Audemars Piguet Royal Oak
“A” Series Tropical Petite Tappisserie 5402 w Archives Paper","$85,561",Audemars Piguet,Royal Oak Offshore Lady,26231OR.ZZ.D003CA.01,unknown,unknown,unknown,2021,Very good,Women's watch,37 mm,unknown
877,"Audemars Piguet Royal Oak Perpetual Calendar
Mini Perpetual Calendar 25800ST Audemars Piguet Royal Oak Perpetual Calendar
25820SP.OO.0944SP.02",Price on request,Audemars Piguet,Royal Oak Perpetual Calendar,unknown,unknown,unknown,unknown,1996,Very good,Men's watch/Unisex,33 mm,unknown
879,"Audemars Piguet Royal Oak Lady
67651SR.ZZ.1261SR.01 Audemars Piguet Royal Oak
14790ST Ref. 14790ST",Price on request,Audemars Piguet,Royal Oak Lady,67651SR.ZZ.1261SR.01,unknown,unknown,unknown,Unknown,Good,Women's watch,33 mm,unknown
881,"Audemars Piguet Royal Oak Chronograph
26320OR.OO.1220OR.02 Audemars Piguet Royal Oak Perpetual Calendar
25820st.oo.0944st.01","$127,892",Audemars Piguet,Royal Oak Chronograph,26320OR.OO.1220OR.02,unknown,unknown,unknown,2015,Very good,Men's watch/Unisex,41 mm,unknown
883,"Audemars Piguet Royal Oak Chronograph
26331ST.OO.1220ST.01 | Blue Dial Excellent Condition Full Set Audemars Piguet Royal Oak Double Balance Wheel Openworked
2020 box and papers","$72,621",Audemars Piguet,Royal Oak Chronograph,26331ST.OO.1220ST.01,unknown,unknown,unknown,Unknown,Very good,Men's watch/Unisex,41 mm,unknown
885,"Audemars Piguet
John Shaeffer Triple Calendar ref 258700 Audemars Piguet Royal Oak Chronograph
26331IP.OO.1220IP.01","$15,264",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1990 (Approximation),Good,Men's watch/Unisex,35 mm,unknown
887,"Audemars Piguet Royal Oak
14790ST Military Mint Condition Audemars Piguet Royal Oak Jumbo
""Jumbo"" ref 15202st full set","$34,150",Audemars Piguet,Royal Oak,14790ST,unknown,unknown,unknown,1998 (Approximation),Very good,Men's watch/Unisex,36 mm,unknown
889,"Audemars Piguet Royal Oak
15500ST.OO.1220ST.04 Audemars Piguet Royal Oak Perpetual Calendar
25829ST.OO.0944ST.01","$49,206",Audemars Piguet,Royal Oak,15500ST.OO.1220ST.04,Automatic,Steel,Steel,2022,New,unknown,41 mm,unknown
891,"Audemars Piguet Royal Oak Offshore Tourbillon Chronograph
26388PO.OO.D027CA.01 Audemars Piguet Royal Oak
15413BC.YY.1220BC.01 Lim. Ed. 10 pieces","$209,948",Audemars Piguet,Royal Oak Offshore Tourbillon Chronograph,26388PO.OO.D027CA.01,unknown,unknown,unknown,2021,New,unknown,44 mm,unknown
893,"Audemars Piguet Royal Oak Perpetual Calendar
26574OR.OO.1220OR.02 Audemars Piguet Royal Oak Perpetual Calendar
25820OR.OO.0944OR.01","$262,435",Audemars Piguet,Royal Oak Perpetual Calendar,26574OR.OO.1220OR.02,Automatic,Rose gold,Rose gold,2019,Very good,unknown,41 mm,unknown
895,"Audemars Piguet Royal Oak Perpetual Calendar
26579CE.OO.1225CE.01 Audemars Piguet Royal Oak Perpetual Calendar
25810OR.OO.0944OR.01","$262,435",Audemars Piguet,Royal Oak Perpetual Calendar,26579CE.OO.1225CE.01,Automatic,Ceramic,Ceramic,2019,Very good,unknown,41 mm,unknown
897,"Audemars Piguet Royal Oak Perpetual Calendar
25820PT.OO.0944PT.01 Audemars Piguet Royal Oak Offshore Chronograph
26470ST.OO.A028CR.01","$653,462",Audemars Piguet,Royal Oak Perpetual Calendar,25820PT.OO.0944PT.01,Automatic,Platinum,Platinum,1998,Very good,unknown,39 mm,unknown
899,"Audemars Piguet Royal Oak Offshore Chronograph
26470OR.OO.1000OR.01 Audemars Piguet Royal Oak Lady
gold and steel","$85,790",Audemars Piguet,Royal Oak Offshore Chronograph,26470OR.OO.1000OR.01,Automatic,Rose gold,Rose gold,2016,Very good,Men's watch/Unisex,42 mm,unknown
901,"Audemars Piguet Edward Piguet
14918BA Audemars Piguet Royal Oak Jumbo
Jubilee Ref.14802ST Tropical Dial","$8,895",Audemars Piguet,Edward Piguet,unknown,unknown,unknown,unknown,1990,Good,Men's watch/Unisex,26 x 29 mm,unknown
903,"Audemars Piguet Royal Oak Double Balance Wheel Openworked
Ref. 15407ST.OO.1220ST.01 Audemars Piguet Royal Oak Jumbo
Tropical Dial Ref. 5402",Price on request,Audemars Piguet,Royal Oak Double Balance Wheel Openworked,15407ST.OO.1220ST.01,unknown,unknown,unknown,2020,New,Men's watch/Unisex,41 mm,unknown
905,"Audemars Piguet Royal Oak Selfwinding
REF. 15450.OO.1256ST.01 Audemars Piguet Royal Oak Chronograph
Ref. 26320ST.OO.1220ST.01",Price on request,Audemars Piguet,Royal Oak Selfwinding,15450ST.OO.1256ST.01,unknown,unknown,unknown,2022 (Approximation),Very good,Men's watch/Unisex,37 mm,unknown
907,"Audemars Piguet Royal Oak Perpetual Calendar
Ref. 25654BA Skeleton Dial Audemars Piguet Royal Oak Selfwinding
Blue Dial Ref. 15400",Price on request,Audemars Piguet,Royal Oak Perpetual Calendar,25654BA.0.0944BA.01,unknown,unknown,unknown,1990 (Approximation),Very good,Men's watch/Unisex,39 mm,unknown
909,"Audemars Piguet Royal Oak Dual Time
Power reserve Ref.26120ST Audemars Piguet Royal Oak Jumbo
'Jumbo' Ultra-Thin 15202ST",Price on request,Audemars Piguet,Royal Oak Dual Time,26120ST.OO.1220ST.03,unknown,unknown,unknown,2012,Very good,Men's watch/Unisex,39 mm,unknown
911,"Audemars Piguet Royal Oak Offshore Chronograph
Titanium Tropical Dial Audemars Piguet
Royal Oak Alarm Table Clock",Price on request,Audemars Piguet,Royal Oak Offshore Chronograph,25721TI.O.1000TI.01,unknown,unknown,unknown,1998,Very good,Men's watch/Unisex,42 mm,unknown
913,"Audemars Piguet Code 11.59
Alarm Table Clock Audemars Piguet Royal Oak Offshore Diver
Alarm Table Clock","$3,955",Audemars Piguet,Code 11.59,unknown,unknown,unknown,unknown,Unknown,Unworn,Men's watch/Unisex,65 mm,unknown
915,"Audemars Piguet Royal Oak Offshore Diver
15710ST.OO.A002CA.01 Audemars Piguet Royal Oak Offshore Chronograph
26470ST.OO.A801CR.01",Price on request,Audemars Piguet,Royal Oak Offshore Diver,15710ST.OO.A002CA.01,Automatic,Steel,Rubber,2017,Very good,Men's watch/Unisex,42 mm,unknown
917,"Audemars Piguet Royal Oak
15500ST.OO.1220ST.01 Audemars Piguet Royal Oak Selfwinding
15400ST.OO.1220ST.02","$60,125",Audemars Piguet,Royal Oak,15500ST.OO.1220ST.01,unknown,unknown,unknown,2020,Very good,Men's watch/Unisex,41 mm,unknown
919,"Audemars Piguet Royal Oak Chronograph
26300ST.OO.1110ST.06 Audemars Piguet Royal Oak Offshore Chronograph
26470OR.OO.1000OR.02","$45,443",Audemars Piguet,Royal Oak Chronograph,26300ST.OO.1110ST.06,Automatic,Steel,Steel,2011,Very good,Men's watch/Unisex,39 mm,unknown
921,"Audemars Piguet Royal Oak Chronograph
50th Anniversary Rose Gold Green Dial Audemars Piguet Royal Oak Offshore Chronograph
Selfwinding Chronograph",Price on request,Audemars Piguet,Royal Oak Chronograph,26240OR.OO.1320OR.04,unknown,unknown,unknown,2022,New,Men's watch/Unisex,unknown,unknown
923,"Audemars Piguet Royal Oak Chronograph
26331OR.OO.1220OR.02 Audemars Piguet Royal Oak Chronograph
26320BA.OO.1220BA.02",Price on request,Audemars Piguet,Royal Oak Chronograph,26331OR.OO.1220OR.02,unknown,unknown,unknown,2022,Unworn,Men's watch/Unisex,41 mm,unknown
925,"Audemars Piguet Royal Oak Perpetual Calendar
Skeleton Quantiem Audemars Piguet Royal Oak Offshore Diver
15720CN.OO.A002CA.01 42mm",Price on request,Audemars Piguet,Royal Oak Perpetual Calendar,25636BA.OO.0944BA.01,unknown,unknown,unknown,Unknown,Very good,Men's watch/Unisex,39 mm,unknown
927,"Audemars Piguet Code 11.59
BY AUDEMARS PIGUET AUTOMATIK 15210BC.OO.A002KB.02 Japan Limited & 50pcs Limited Audemars Piguet Royal Oak Chronograph
Frosted Gold Chronograph 26239BC.GG.1224BC.02 18K White Gold 41mm","$50,393",Audemars Piguet,Code 11.59,unknown,Automatic,White gold,Rubber,2022,Unworn,Men's watch/Unisex,41 mm,unknown
929,"Audemars Piguet Royal Oak Chronograph
Frosted Gold Chronograph 26331BC.GG.1224BC.03 41mm Audemars Piguet Code 11.59
26399CR.OO.D002CR.01 50pcs Limited","$138,442",Audemars Piguet,Royal Oak Chronograph,26331BC.GG.1224BC.03,Automatic,White gold,White gold,2021 (Approximation),Very good,unknown,41.0 mm,unknown
931,"Audemars Piguet Royal Oak Concept
Frosted Gold Flying Tourbillon 26630OR.GG.D326CR.01 Audemars Piguet Royal Oak Tourbillon
Flying Tourbillon 26530PT.OO.1220PT.01","$188,505",Audemars Piguet,Royal Oak Concept,26630OR.GG.D326CR.01,Manual winding,Rose gold,Crocodile skin,Unknown,Very good,Men's watch/Unisex,38.5 mm,unknown
933,"Audemars Piguet Code 11.59
Tourbillon Openworked Audemars Piguet Royal Oak Offshore Diver Chronograph
26703ST.OO.A070CA.01","$133,451",Audemars Piguet,Code 11.59,26600OR.OO.D002CR.01,Manual winding,Rose gold,Crocodile skin,2019,Very good,Men's watch/Unisex,41 mm,unknown
935,"Audemars Piguet Royal Oak Concept
Flying Tourbillon Gmt 26589IO.OO.D002CA.01 Audemars Piguet Royal Oak Tourbillon
Extra Thin 26512ST.OO.1220ST.01 Stainless Steel","$162,960",Audemars Piguet,Royal Oak Concept,26589IO.OO.D002CA.01,Manual winding,Titanium,Rubber,2020,Very good,Men's watch/Unisex,44 mm,unknown
937,"Audemars Piguet Royal Oak Concept
Tourbillon Chronograph Openworked 26587TI.OO.D067CA.01 Audemars Piguet Royal Oak Tourbillon
Extra Thin 26520BC.GG.1224BC.01 Frosted Gold Japan Limited 20pcs","$202,452",Audemars Piguet,Royal Oak Concept,26587TI.OO.D067CA.01,Automatic,Titanium,Rubber,Unknown,Very good,unknown,44 mm,unknown
939,"Audemars Piguet Royal Oak Chronograph
26239BC.OO.1220BC.01 18K White Gold 41mm Audemars Piguet Royal Oak Concept
Tourbillon Chronograph Openwork 26587TI.OO.D010CA.01","$129,414",Audemars Piguet,Royal Oak Chronograph,26239BC.OO.1220BC.01,Automatic,White gold,White gold,Unknown,Unworn,Men's watch/Unisex,41.0 mm,unknown
941,"Audemars Piguet Royal Oak Selfwinding
15400ST.OO.1220ST.01 Audemars Piguet Royal Oak Tourbillon
 Chronograph Openworked","$37,437",Audemars Piguet,Royal Oak Selfwinding,15400st.oo.1220st.01,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41 mm,unknown
943,"Audemars Piguet Royal Oak Offshore Chronograph
26470ST.OO.A028CR.01 Audemars Piguet Royal Oak Offshore Diver
42mm Diver 15720ST.OO.A052CA.01","$24,811",Audemars Piguet,Royal Oak Offshore Chronograph,26470ST.OO.A028CR.01,Automatic,Steel,Rubber,2019,Very good,Men's watch/Unisex,42 mm,unknown
945,"Audemars Piguet Royal Oak Tourbillon
Flying Tourbillon Squelette Audemars Piguet Royal Oak Perpetual Calendar
26607BC.OO.1220BC.02","$440,065",Audemars Piguet,Royal Oak Tourbillon,26735ST.OO.1320ST.01,Automatic,Steel,Steel,2022,New,unknown,unknown,unknown
947,"Audemars Piguet Royal Oak Perpetual Calendar
26574OR.OO.1220OR.03 Audemars Piguet Royal Oak Selfwinding
15400st.oo.1220st.01","$209,205",Audemars Piguet,Royal Oak Perpetual Calendar,26574OR.OO.1220OR.03,Automatic,Rose gold,Rose gold,2022,New,Men's watch/Unisex,41 mm,unknown
949,"Audemars Piguet Royal Oak
14790ST tropical dial Audemars Piguet
Cobra Ref.5403BA",Price on request,Audemars Piguet,Royal Oak,14790ST,unknown,unknown,unknown,1993,Good,Men's watch/Unisex,36 mm,unknown
951,"Audemars Piguet
B81216 Philosophe Philosophique Vintage Audemars Piguet
Classic 18K YELLOW GOLD",Price on request,Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1985,Good,unknown,31 mm,unknown
953,"Audemars Piguet Royal Oak Chronograph
Selfwinding Chronograph “50th Anniversary” Audemars Piguet Royal Oak Selfwinding
15400ST.OO.1220ST.03","$73,000",Audemars Piguet,Royal Oak Chronograph,26240ST.OO.1320ST.05,unknown,unknown,unknown,2022,New,Men's watch/Unisex,41 mm,unknown
955,"Audemars Piguet Royal Oak Offshore Chronograph
Rubens Barrichello Audemars Piguet Royal Oak Selfwinding
41 mm Selfwinding White Dial","$75,000",Audemars Piguet,Royal Oak Offshore Chronograph,26284RO.OO.D002CR.01,Automatic,Rose gold,Crocodile skin,2009,Very good,Men's watch/Unisex,44 mm,unknown
957,"Audemars Piguet Royal Oak Chronograph
Rose Gold Audemars Piguet Royal Oak Jumbo
39 Jumbo","$109,000",Audemars Piguet,Royal Oak Chronograph,26320OR.OO.1220OR.01,Automatic,Rose gold,Rose gold,2014,Very good,Men's watch/Unisex,41 mm,unknown
959,"Audemars Piguet
Geneve Audemars Piguet Royal Oak Jumbo
15202 Royal Oak ""Jumbo""","$5,018",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,Unknown,Good,Men's watch/Unisex,unknown,unknown
961,"Audemars Piguet Royal Oak Chronograph
26320ST.OO.1220ST.01 Audemars Piguet Royal Oak Selfwinding
15400ST.OO.1220ST.02","$52,794",Audemars Piguet,Royal Oak Chronograph,26320ST.OO.1220ST.01,unknown,unknown,unknown,2007,Very good,Men's watch/Unisex,41 mm,unknown
963,"Audemars Piguet Royal Oak Offshore Chronograph
ref.25940SK.002CA.01 Audemars Piguet Royal Oak Jumbo
5402 C-Serie","$26,397",Audemars Piguet,Royal Oak Offshore Chronograph,25940SK.OO.D002CA.01,unknown,unknown,unknown,2003,Very good,Men's watch/Unisex,42 mm,unknown
965,"Audemars Piguet Royal Oak Offshore Chronograph
Diamonds Custom Baguette Diamond 44mm Audemars Piguet Royal Oak Chronograph
50th Anniversary Green Dial","$67,533",Audemars Piguet,Royal Oak Offshore Chronograph,unknown,unknown,unknown,unknown,Unknown,Very good,unknown,44 mm,unknown
967,"Audemars Piguet Royal Oak Perpetual Calendar
26574OR Perpetual Calendar Blue Dial Audemars Piguet Royal Oak Perpetual Calendar
Black Ceramic Royal Oak Perpetual Calendar",Price on request,Audemars Piguet,Royal Oak Perpetual Calendar,26574OR.OO.1220OR.02,unknown,unknown,unknown,2019,Very good,Men's watch/Unisex,41 mm,unknown
